rank,team,win,loss,draw,goals,conceded,points,last5,top_scorer,keeper
18.711402803427205,Leicester City,6.598612913893333,23.12762653021415,6.805090723138838,30.758381459790066,79.02350789361721,25.58394460241657,L L W D W,Jamie Vardy,Mads Hermansen
20.364937328332058,Ipswich Town,4.195608668139094,21.328546234545087,9.340339158081132,31.837871138339004,81.5056016733485,20.766280779983546,L L D L L,Liam Delap,Arijanet Muric
20.88017691583755,Southampton,1.9659319961740203,26.222806204055914,5.973718522350055,24.2161608017674,85.51249062917483,11.502852090817218,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9059734187582404,Liverpool,25.210184836415152,3.977930199887261,7.757226869069048,90.94468898816893,37.09819086547627,85.35498527082493,W W L D L,Mohamed Salah,Alisson
2.1884290364950503,Arsenal,19.186324565687542,3.7389268055008604,13.526073418211068,63.73072124410751,34.614449212046644,69.3305458514703,W D L D W,Kai Havertz,David Raya
2.79243044324378,Manchester City,19.007860169520942,8.372991732727204,7.8888822383021315,75.22621955742444,43.90379316031342,72.49728498896009,W W W D W,Erling Haaland,Ederson
3.620913380944853,Newcastle Utd,21.004505424414415,11.81903721363166,6.54007336151116,64.16591969886665,48.98130528448954,64.34167440101261,L W D W L,Alexander Isak,Nick Pope
5.202247624408979,Chelsea,20.5323258538385,9.141685372424888,8.596020282691754,62.8942125550849,43.103146173364955,66.62870359448765,W W W L W,Cole Palmer,Robert Sánchez
5.9908935548915805,Aston Villa,20.484830142826205,8.777151681866284,9.346760755714064,53.3511553427373,49.84394138247601,66.81745622131932,W L W W W,Ollie Watkins,Emiliano Martínez
7.003112131524736,Nott'ham Forest,18.623329914847975,9.747115599747701,7.858582471167349,56.97630259838064,44.382753598938876,59.5615543135062,W L D D W,Chris Wood,Matz Sels
7.758030771388044,Brighton,15.210026890203768,9.255704894921033,12.033346494507843,63.41567993405077,62.65818362612298,52.83592504505563,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.430457242109032,Brentford,17.499081911393883,14.25279445618163,6.967107942394298,63.37386247268648,51.20890111109325,50.53918023062701,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.991750303018918,Fulham,13.815782806875301,11.986440732665358,8.92162494664119,49.8519269815736,54.26187739334031,52.35021226527158,L W L L W,Raúl Jiménez,Bernd Leno
11.982167662498387,Bournemouth,13.30956406534678,11.496398385596699,11.803849639017923,61.59654707720116,45.614871426802544,50.45112554737162,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.939090907098102,Crystal Palace,11.833516244294033,11.26352537361921,13.344245581560081,50.65238429824801,50.03463161280073,52.44327620261484,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.313037800163631,Everton,10.937965391314815,11.39176247578637,15.243982577924944,40.72495401564042,41.02153714636667,44.80180937113138,L L D W W,Iliman Ndiaye,Jordan Pickford
13.504436096829224,Wolves,11.316419321952822,20.387853120033363,4.596637789280026,50.55300166359451,68.22580993051956,41.57258037364948,W W L L L,Matheus Cunha,José Sá
16.117138899570296,West Ham,9.796337409248494,16.835267476585106,9.383540020217913,40.960018214480186,62.61535964052353,42.135243923889114,D L D W L,Jarrod Bowen,Alphonse Areola
17.52706581197288,Manchester Utd,9.134826368697915,17.512399381403277,8.211576308134992,42.51388798735309,58.207144879647856,35.93058684376982,L D L L L,Bruno Fernandes,André Onana
16.07902288032641,Tottenham,11.466522063746106,19.436173326636016,5.007845773051383,59.61499646888169,64.7042271532603,35.23881176344712,L L D L L,Brennan Johnson,Guglielmo Vicario
17.869525697092374,Leicester City,5.766514217445396,23.07804363415096,6.488979321207741,34.175197054098405,84.42676529040394,25.913072895164426,L L W D W,Jamie Vardy,Mads Hermansen
18.219103425156106,Ipswich Town,3.7990061973002196,21.588549770313737,9.533667658953794,34.11665078945901,76.03965497574319,22.64274415319928,L L D L L,Liam Delap,Arijanet Muric
20.924095207472714,Southampton,1.9582894802330975,27.75629755975723,6.447581950445116,25.203915188857874,82.31504381180575,13.038205220220949,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9024192774617114,Liverpool,25.966738845946907,4.100536107594593,8.191032323165688,77.09713166814424,37.51032099442184,78.33908861658571,W W L D L,Mohamed Salah,Alisson
2.079074384208161,Arsenal,19.654990923606796,4.128790403589381,13.44391965409115,63.145154831145206,29.798087069762474,67.64184421647636,W D L D W,Kai Havertz,David Raya
2.757157129826149,Manchester City,20.93560449148285,8.379741604993622,7.82843545060354,73.60938197230686,42.137591134864586,63.3007712828439,W W W D W,Erling Haaland,Ederson
3.6652031092118196,Newcastle Utd,19.293279123530517,11.202617991290232,6.404244769558357,65.72757203687206,49.85668171270391,67.2133062371486,L W D W L,Alexander Isak,Nick Pope
5.027583440816317,Chelsea,17.682471878440257,8.685689666352053,8.631886269169312,63.33066294746539,39.02527699647675,65.97573771741166,W W W L W,Cole Palmer,Robert Sánchez
6.585434990386634,Aston Villa,19.520252159225198,9.211200702113796,8.84074335940944,58.61006947484725,45.779972059217094,68.85689396609123,W L W W W,Ollie Watkins,Emiliano Martínez
6.387778005147882,Nott'ham Forest,19.73305507343123,10.030638629014266,7.339363839154916,59.11651611258242,44.13389090541495,59.68999998222269,W L D D W,Chris Wood,Matz Sels
8.308582000837927,Brighton,15.009792377530312,9.776284331342612,13.331659658569214,63.647243134478096,60.28879541894115,52.42539349506387,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.656367944483417,Brentford,16.342810782470494,13.594451348570594,7.132711649831689,69.40587489322738,55.02433438860312,55.27610641640678,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.005556505984952,Fulham,16.300815318190843,12.636313164031284,8.453745913282615,55.313917998623864,55.344104106464464,52.81711710068094,L W L L W,Raúl Jiménez,Bernd Leno
11.193094436497818,Bournemouth,12.837661866441751,11.753840708899892,11.635181756152262,52.31718000702581,49.46684890355628,54.47588640923377,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.563972771374328,Crystal Palace,12.902705141524642,11.615698736669875,14.21111002684591,46.74252882542657,48.02723715974939,50.67699685412742,D D D W W,Jean-Philippe Mateta,Dean Henderson
12.491542759651269,Everton,9.687952424925209,11.499073412815115,13.768397545551755,41.75772129313338,44.81757907825144,40.62134965669116,L L D W W,Iliman Ndiaye,Jordan Pickford
15.205378146219518,Wolves,12.333782229265466,20.38783687053854,5.42492598381858,57.65785674430296,67.034745712673,40.88032292134374,W W L L L,Matheus Cunha,José Sá
13.894902922313882,West Ham,10.98616338324467,15.568355771282999,10.330995769720325,43.15268295529251,57.16866224433268,43.28350988127759,D L D W L,Jarrod Bowen,Alphonse Areola
14.635689653465638,Manchester Utd,10.59580158706363,18.620875448896477,9.280629092254653,41.37554342464773,58.895946298819204,36.75705405759944,L D L L L,Bruno Fernandes,André Onana
16.205100244619864,Tottenham,11.62463847525793,19.895303111387317,5.2147320062403875,62.74901898457389,63.05571079327483,38.10948048843952,L L D L L,Brennan Johnson,Guglielmo Vicario
17.651050507815874,Leicester City,5.492037130092539,24.15444590508237,7.093091378734249,36.16733318089278,71.3357697764719,25.338953816197506,L L W D W,Jamie Vardy,Mads Hermansen
20.418678846869078,Ipswich Town,4.364914486289279,23.70307024934933,9.484133663389514,31.699410307785612,74.5481456272407,23.882910343486657,L L D L L,Liam Delap,Arijanet Muric
18.045370198742475,Southampton,1.9537303371437933,30.60640974214559,6.302641142891392,27.37844414450004,90.47768486924465,11.574981092372191,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0720178044324262,Liverpool,26.60560691638961,4.243323723643778,7.922447486175605,87.1229880257335,40.521991626140945,74.81787137083046,W W L D L,Mohamed Salah,Alisson
1.8901406292428538,Arsenal,18.532895363002087,4.155538704160477,13.56616319621091,64.4466412452949,31.127445967563894,73.50950512941476,W D L D W,Kai Havertz,David Raya
2.80466999077479,Manchester City,19.723660816827675,9.130744494774111,8.636836801405927,76.76424338810048,40.80956229484003,74.7055233305954,W W W D W,Erling Haaland,Ederson
3.9253724691629577,Newcastle Utd,19.829183819555066,11.8467050874353,5.597821442595944,71.86957822699408,41.93141538779014,61.678610338074414,L W D W L,Alexander Isak,Nick Pope
4.862531464964582,Chelsea,20.457449020686113,9.510008338536528,9.599476119850783,67.48186754895167,41.75055381182128,69.583254197782,W W W L W,Cole Palmer,Robert Sánchez
6.483174404708274,Aston Villa,19.17893968119536,9.647553463562039,8.15030884689336,56.21284040098422,51.37586998352292,66.70207947020147,W L W W W,Ollie Watkins,Emiliano Martínez
6.604880684843817,Nott'ham Forest,19.86271824459558,10.188136634628144,7.867214550544635,60.80199662505781,47.73924010966849,69.34811428974268,W L D D W,Chris Wood,Matz Sels
7.481215851848629,Brighton,14.197044719705382,9.17065750785498,12.691256466610794,67.14991946513484,59.43887752013135,55.67199206111483,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.741473287446142,Brentford,14.9310463171658,14.537239487907101,6.635800124121271,64.34904334064016,54.784335129519015,59.18784440294998,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.827402372494742,Fulham,14.959271770024596,12.423482246084285,9.355642334892035,48.92859818113591,50.29071910776233,51.77791672419962,L W L L W,Raúl Jiménez,Bernd Leno
11.945325805636259,Bournemouth,13.248954730323941,12.842859799238719,11.985935175321156,50.68989015279387,47.57282666888356,52.3443050872314,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.896550879443659,Crystal Palace,12.43855184025233,11.147344303050044,12.140765481313279,47.67292268404568,50.60895097649528,52.43729821953215,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.514917069428583,Everton,9.947674757367487,12.51356408758259,14.854242078390303,41.286456588229186,42.92173985439951,48.56211991818714,L L D W W,Iliman Ndiaye,Jordan Pickford
14.672288018051503,Wolves,11.876911324758671,21.824081664239017,4.909960581412603,50.32194641024614,63.720689602830106,44.615358863242264,W W L L L,Matheus Cunha,José Sá
16.300199609972623,West Ham,9.04874463829581,16.44144984704354,9.369784512682047,43.31536670898728,64.15646904895307,37.24068271677178,D L D W L,Jarrod Bowen,Alphonse Areola
14.5432953207745,Manchester Utd,10.789795570562202,16.93720506140715,8.691071259327035,45.54395856868156,48.686466294018906,35.88255869684959,L D L L L,Bruno Fernandes,André Onana
16.797092081802887,Tottenham,11.906366949674293,20.233130835294507,5.119301720200217,60.67954713034727,64.58085073573113,40.40625984409066,L L D L L,Brennan Johnson,Guglielmo Vicario
19.513890374955672,Leicester City,5.588891697192867,22.68397260745152,6.918083018587908,32.45548102710377,76.7324541004478,27.271317295456317,L L W D W,Jamie Vardy,Mads Hermansen
19.207810061466972,Ipswich Town,3.8684944942000086,22.585698028493358,9.670538826826178,36.6484055399036,81.50554639238355,23.30237715514445,L L D L L,Liam Delap,Arijanet Muric
21.946155189040716,Southampton,2.050737886506434,26.27268761337695,6.167105408638237,23.625181373996888,77.10819628819144,10.871319127766913,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0879831475448563,Liverpool,26.31847143161948,4.251519033540679,7.712220715355246,79.94868454736984,36.16605991067911,81.18634484160587,W W L D L,Mohamed Salah,Alisson
1.9339303984317773,Arsenal,20.09912441097507,4.246813993709241,14.571640203800293,68.3148410824817,35.720630887634115,75.38176020679431,W D L D W,Kai Havertz,David Raya
2.9127434046834173,Manchester City,21.586374258280294,8.513199042851376,7.6065292433967,64.06697250886187,41.41635627842647,70.13972519086734,W W W D W,Erling Haaland,Ederson
4.209014299465524,Newcastle Utd,18.685668691684647,11.635164669051884,5.925263856018171,70.13102090862579,48.002201466069536,61.04695111184801,L W D W L,Alexander Isak,Nick Pope
4.504903858140607,Chelsea,17.888379721038707,8.790174910088425,9.73394161300007,62.22427660711203,45.71354082053884,60.98310911061291,W W W L W,Cole Palmer,Robert Sánchez
6.119629481697859,Aston Villa,20.64332808274358,8.84217221726566,9.235661758476258,52.37432212789225,47.75265858491041,66.81979358197091,W L W W W,Ollie Watkins,Emiliano Martínez
6.801386052784037,Nott'ham Forest,17.410499017687684,9.06378928213684,7.909314644157272,60.946677117592365,44.722983926108995,70.66073011455207,W L D D W,Chris Wood,Matz Sels
8.063294992881936,Brighton,15.62820800553502,8.981328213383897,12.673203839567877,61.324847307765424,53.24410433795137,54.93963770322421,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
8.859756087506458,Brentford,14.597612711792351,14.045163444156517,7.514686989735038,60.94970020947739,53.967762051182845,59.60740262435001,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.61606442847024,Fulham,16.0852521089705,13.893698574965907,8.669060902772513,54.06828595903631,51.31969751056999,51.24830585156438,L W L L W,Raúl Jiménez,Bernd Leno
10.009614451313274,Bournemouth,14.992120690422679,12.572160328800456,11.681027591933823,55.72442842084017,48.67273423239522,50.56140230922282,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.677141467961379,Crystal Palace,12.2115505295072,11.864566626857828,14.112863694752525,48.00488807175072,53.638682497926716,52.8349280587191,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.661066006082176,Everton,9.533730564379447,12.894959518741928,16.0687038266436,41.77388369382513,46.35028676934941,48.705762011474015,L L D W W,Iliman Ndiaye,Jordan Pickford
15.325196299402393,Wolves,12.655930257624764,18.197158797533024,5.451634366488863,50.93923733460869,70.38885960628166,37.67632519080339,W W L L L,Matheus Cunha,José Sá
15.27564740481571,West Ham,9.683424730484802,17.174357111642223,10.326995841387577,44.77523791209819,66.29893449298045,41.409187107181694,D L D W L,Jarrod Bowen,Alphonse Areola
16.74186374732923,Manchester Utd,9.372048046296515,19.14445001496897,8.991785273813006,39.877535231673576,50.95902562104942,36.18097705439861,L D L L L,Bruno Fernandes,André Onana
16.476711782108506,Tottenham,11.167443735627224,21.21597364981311,5.484653807753197,65.26081056692729,62.32237621181966,38.306456779261346,L L D L L,Brennan Johnson,Guglielmo Vicario
18.075559641756012,Leicester City,6.559089181909979,23.41799142329312,6.881783117432264,30.474210925125146,84.43196037942451,26.05019675381557,L L W D W,Jamie Vardy,Mads Hermansen
17.33158593232759,Ipswich Town,3.796495068427385,23.829592788038415,9.79478656895262,32.79178451360243,83.89571862967215,22.812072874050823,L L D L L,Liam Delap,Arijanet Muric
19.74685737482871,Southampton,2.175142314902897,27.142742072897796,5.65740091432788,23.68737614501521,90.48361760448545,12.172878709156787,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0341324809987695,Liverpool,25.84698871282603,4.1775223041788845,7.308383278313145,92.7735484924169,38.90704659527586,84.6399415740475,W W L D L,Mohamed Salah,Alisson
2.1450291384412314,Arsenal,19.058156039841368,4.044195142102408,13.171743159332902,68.15800698019041,33.76663065273181,64.89401963597687,W D L D W,Kai Havertz,David Raya
3.068698851483571,Manchester City,21.460896140986687,9.231475560253745,8.676543522542278,64.11579255634027,45.69122643489698,65.50551155512079,W W W D W,Erling Haaland,Ederson
3.7079531552226657,Newcastle Utd,18.988092758597418,11.37882127763321,6.097497804288841,67.15247287202182,42.730904773661756,61.28328172288783,L W D W L,Alexander Isak,Nick Pope
4.885351100751082,Chelsea,20.803370668323357,8.830654791164903,9.868294760605083,66.5291397464724,44.9178307979654,69.38849133919055,W W W L W,Cole Palmer,Robert Sánchez
5.479273427094255,Aston Villa,17.1356231168305,9.341680014324298,9.220820683123335,53.13912139381469,52.451018219081945,61.678116223000835,W L W W W,Ollie Watkins,Emiliano Martínez
6.701887683253853,Nott'ham Forest,20.15986935861945,9.735534975301913,8.208258457292459,60.827798225056284,45.40802962115934,67.38899008315335,W L D D W,Chris Wood,Matz Sels
7.787003542944639,Brighton,15.42597223761717,8.122591238837604,13.060354129743523,67.80204785993112,60.87501008091081,55.21369732904181,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.7831521935138,Brentford,15.473984899617845,15.073332539878567,7.351829699001721,60.30033322400024,58.1966063354287,50.13281945119948,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.616401141560969,Fulham,14.797829278507615,13.585818533992718,8.135588319774303,58.448482812225706,48.43539021216809,52.85335493458088,L W L L W,Raúl Jiménez,Bernd Leno
11.539480069576813,Bournemouth,13.984617950391316,12.711331892731732,11.296277533930311,57.584482539542904,49.66545210641619,50.09392039845654,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.443133774034695,Crystal Palace,13.118461973728788,11.59829516088311,13.39828732550184,46.24580211581088,46.769336852060206,52.905745487455626,D D D W W,Jean-Philippe Mateta,Dean Henderson
13.479080350939086,Everton,9.490348515057756,12.962542758125386,15.368807177817951,40.828320413706,47.285226774932724,44.1480473414225,L L D W W,Iliman Ndiaye,Jordan Pickford
13.251051746692072,Wolves,13.054192443293982,20.77415339844608,4.793810085829197,51.9029147293205,64.78891683416806,42.295899496623825,W W L L L,Matheus Cunha,José Sá
14.899985678233334,West Ham,10.804825040017194,15.58504986111048,9.654653856031109,46.36423635479029,56.772479032635964,40.78444408180836,D L D W L,Jarrod Bowen,Alphonse Areola
17.531994607858035,Manchester Utd,10.34795964276352,19.551781290031975,9.210219130836938,41.778547006351914,56.09949675041291,35.53383751088163,L D L L L,Bruno Fernandes,André Onana
16.82524838978597,Tottenham,10.77387324888518,20.91326485563183,5.242586674568583,58.11419393873342,65.89442436454266,34.4890414079611,L L D L L,Brennan Johnson,Guglielmo Vicario
19.100884987789193,Leicester City,5.751726746987161,21.933496544434007,7.577033579062757,29.94066342250447,83.14667724447806,22.98642189335899,L L W D W,Jamie Vardy,Mads Hermansen
18.808649570799762,Ipswich Town,3.887536122345884,20.94741284303598,9.831156003345011,38.397926128505034,72.06515885293952,20.639645914179713,L L D L L,Liam Delap,Arijanet Muric
20.693003356620704,Southampton,2.136866249208132,31.034588045727507,5.845587377343038,25.223618389240876,84.63899324976144,11.974367689870732,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0949271198676136,Liverpool,26.45204350253926,3.7180640734070836,7.996502455622797,76.59003934720594,38.4812830824804,82.62249005824567,W W L D L,Mohamed Salah,Alisson
2.147865365767345,Arsenal,19.117804722883815,3.84846591297755,12.774880901871335,65.57453647142204,33.27476782962162,76.20993878311977,W D L D W,Kai Havertz,David Raya
3.202407478933697,Manchester City,20.87535605015292,8.394963189228129,8.368407762440306,71.52428151996139,45.07578932845908,64.6269352120884,W W W D W,Erling Haaland,Ederson
3.724428864479702,Newcastle Utd,18.391314449387572,12.000972029825515,6.206211234272909,69.1453272368338,44.73426784647121,64.63374345131821,L W D W L,Alexander Isak,Nick Pope
4.612292137634885,Chelsea,19.42892233496616,8.315533165505045,9.677357504852564,59.5612193421326,41.87505985116692,69.20955636443038,W W W L W,Cole Palmer,Robert Sánchez
6.114262378087686,Aston Villa,19.92179607237165,8.596743917817793,9.4360742100672,63.780345051359625,46.71954846275388,70.71959475155184,W L W W W,Ollie Watkins,Emiliano Martínez
7.2306702206540265,Nott'ham Forest,18.504767485559704,9.59012414168501,7.683621104622001,60.12563991825847,48.897011789053344,61.699275017263744,W L D D W,Chris Wood,Matz Sels
7.71444597622531,Brighton,15.2616369709493,8.563523552355594,12.77998084894811,59.734718396330905,54.71947799957641,53.06438115409057,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.897082089128928,Brentford,17.563855127347246,13.718150408134052,6.526620185809543,60.88716189756193,58.139512914481564,55.584026821689285,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.079214327974256,Fulham,15.718173214969989,13.921217738753853,9.241311179477997,57.0985860557852,50.13229860527638,57.40780730078205,L W L L W,Raúl Jiménez,Bernd Leno
10.01989194691017,Bournemouth,14.442442796649829,11.672264419094036,10.907947464570762,59.57175816621913,47.87464388131391,51.25751881406689,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.91021031779939,Crystal Palace,12.351325989583836,9.955000207564876,13.909144074303237,50.32358430070506,47.034128742486594,50.909935486158744,D D D W W,Jean-Philippe Mateta,Dean Henderson
12.46957994335417,Everton,10.423547304357577,12.425645809706882,16.02001203986401,40.35919759779108,48.13076125018529,45.90644434105933,L L D W W,Iliman Ndiaye,Jordan Pickford
13.516927298196826,Wolves,12.734310626513606,20.054358572803636,4.542537775895933,55.9902312724401,65.26884243329694,39.930248496541765,W W L L L,Matheus Cunha,José Sá
15.640985442444848,West Ham,10.229302335517927,16.96986110284773,10.13766021383299,42.44941768996567,60.29458249355873,40.52499343527466,D L D W L,Jarrod Bowen,Alphonse Areola
14.93215956674288,Manchester Utd,10.9966525057439,18.46765594466912,9.74735989655555,44.721587924182614,56.74603523098714,35.820975409453986,L D L L L,Bruno Fernandes,André Onana
17.253391506627715,Tottenham,11.291308747360961,19.663925033514086,4.5412834922960075,64.73300965217092,62.09110813047565,34.21198689652436,L L D L L,Brennan Johnson,Guglielmo Vicario
18.702986068000467,Leicester City,5.968110115776283,23.799981435807297,6.557716864718871,33.56428350559373,71.08724434134638,25.586736098294715,L L W D W,Jamie Vardy,Mads Hermansen
19.552843683878955,Ipswich Town,3.97153390245674,23.65229703569231,10.073672428521554,35.13986355052623,79.77411586388644,22.68745348241153,L L D L L,Liam Delap,Arijanet Muric
20.559265222271605,Southampton,1.9156410614734636,26.846699339110152,6.068865877219688,26.542717451605313,91.02281758370438,13.154418201204757,D L L D L,Paul Onuachu,Aaron Ramsdale
0.9798522467802755,Liverpool,26.86374463903163,3.704803930755614,7.270016218596357,79.54444929177158,41.58828972782732,87.87964527580333,W W L D L,Mohamed Salah,Alisson
2.192688363697676,Arsenal,18.98264897040618,4.068405984692807,14.364042379147735,63.810067091148404,31.447989611366864,77.8496726411,W D L D W,Kai Havertz,David Raya
2.8495050034399125,Manchester City,21.037204558740484,9.615916249019982,7.598287636429747,71.05708887247152,41.57377317304637,73.57918045858608,W W W D W,Erling Haaland,Ederson
4.33997088616115,Newcastle Utd,21.289159928753634,11.467275289307938,6.136009281844153,64.19720540294394,48.80750015887478,72.13627435179406,L W D W L,Alexander Isak,Nick Pope
4.632086767538456,Chelsea,19.061148568118977,8.284521355473025,8.924924343557738,67.99917684462612,39.39745769336215,67.48549391541096,W W W L W,Cole Palmer,Robert Sánchez
5.700194746142553,Aston Villa,18.48871363380403,8.66011529691772,9.507498155203827,59.79255642195965,53.34163478584041,66.46593907383095,W L W W W,Ollie Watkins,Emiliano Martínez
7.559432287503014,Nott'ham Forest,17.964706970119366,10.61158438627253,8.584222636941298,54.6098699687676,46.01232678346366,61.81324377316712,W L D D W,Chris Wood,Matz Sels
8.135510387424896,Brighton,13.681561972917391,8.347536395359286,12.788808480612106,64.85923076339064,63.695035285933166,60.27705039665427,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.1406431122472,Brentford,17.348653601572483,14.286289171142595,7.439354388901133,63.63573507445949,53.384984854829916,55.351982647993104,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
9.320709214421278,Fulham,15.428991757842926,13.445226255037648,8.207119903038631,55.142982033712464,54.578910703822665,56.15103724601648,L W L L W,Raúl Jiménez,Bernd Leno
10.334340020781925,Bournemouth,12.654465931215256,12.603271329298236,11.2440085035964,54.30028850230964,46.939985869192526,56.69827894516819,D D W L L,Justin Kluivert,Kepa Arrizabalaga
11.265034026844301,Crystal Palace,13.664743934342004,11.078266948858376,14.004658636987665,50.515022229391974,52.20103543117591,50.97358498778157,D D D W W,Jean-Philippe Mateta,Dean Henderson
12.453548294574212,Everton,9.45661683501878,12.169426940980664,14.684785698098656,43.66241069310434,39.68037387930898,48.38355545800823,L L D W W,Iliman Ndiaye,Jordan Pickford
15.02451716391741,Wolves,12.570400892904498,20.166634940055957,5.189644977601208,52.79390253787522,71.84421924778744,42.783184006696,W W L L L,Matheus Cunha,José Sá
16.265530996869668,West Ham,10.85987952455792,16.239109539828057,9.57155314588007,46.584320426409505,58.61344794602809,41.79820651110698,D L D W L,Jarrod Bowen,Alphonse Areola
17.43282930469928,Manchester Utd,9.909480961672683,18.25917205703111,8.634306915291456,43.6355554539752,57.827299679383366,39.06806751691812,L D L L L,Bruno Fernandes,André Onana
15.771599093189101,Tottenham,11.778924898990326,21.54761713270469,5.116792263150442,64.21212540806857,62.15094327332124,35.219922359891044,L L D L L,Brennan Johnson,Guglielmo Vicario
18.620574797186233,Leicester City,5.502181726949008,24.269720083726433,7.409147693749564,34.25875553056374,77.97589911099244,27.294326961062364,L L W D W,Jamie Vardy,Mads Hermansen
18.16706225423664,Ipswich Town,4.180901891088089,24.442786370943775,9.18829066976129,32.470287116713855,79.69632846932281,23.471123885202765,L L D L L,Liam Delap,Arijanet Muric
19.58925709612729,Southampton,2.073427205333787,29.272002325687847,6.461378019249664,22.89487979771783,83.51439929383757,12.71119488052899,D L L D L,Paul Onuachu,Aaron Ramsdale
1.0293716131519217,Liverpool,26.468815685848025,4.327704035952827,7.390862438271588,80.07911350403998,36.582916647968375,87.55091607701523,W W L D L,Mohamed Salah,Alisson
1.9923045202076075,Arsenal,17.82865210003954,3.7033577474790156,13.077549878937292,66.93324085753426,30.4394908402105,69.58165279171898,W D L D W,Kai Havertz,David Raya
2.7862082082582713,Manchester City,19.843795782608865,8.383050315641588,7.312571737356795,76.5808148597755,44.710931681798044,65.71361164979972,W W W D W,Erling Haaland,Ederson
3.9175018364885075,Newcastle Utd,20.543815011002607,10.526853947097711,6.568363817557508,70.07710990651881,49.86508342034593,69.29133576768808,L W D W L,Alexander Isak,Nick Pope
5.391131031744241,Chelsea,18.193931778845357,8.970066444852868,8.697229758112286,60.82289933070159,39.83340817824711,62.13663391135592,W W W L W,Cole Palmer,Robert Sánchez
5.557360866829503,Aston Villa,17.497231281115514,9.386510951412632,9.432736317258195,62.29546274644931,52.256587069429926,62.949901065201885,W L W W W,Ollie Watkins,Emiliano Martínez
6.522844297726771,Nott'ham Forest,20.436205381352007,10.888531426555312,8.496498621235292,54.277881325038074,43.010376589601236,62.07599641420218,W L D D W,Chris Wood,Matz Sels
8.2807121005168,Brighton,15.505579970985568,8.980164645497323,13.878404190686856,67.37479145723313,55.86721640857551,58.89259447675044,L W D W W,"Kaoru Mitoma, Danny Welbeck...",Bart Verbruggen
9.378166421004044,Brentford,16.511935368283275,14.934205694764788,6.768562157455149,62.65764671037022,60.35074527914097,51.37183683066248,W W W W L,"Yoane Wissa, Bryan Mbeumo",Mark Flekken
10.770636523843308,Fulham,14.026748273169183,12.961488156829105,8.191612774789178,52.722173726220916,54.617882060566004,49.24826536602033,L W L L W,Raúl Jiménez,Bernd Leno
11.687891172093112,Bournemouth,13.922484157790459,11.359851245007832,11.73152257695014,53.92091932687797,47.45921672593875,50.14564830048559,D D W L L,Justin Kluivert,Kepa Arrizabalaga
12.321323272239916,Crystal Palace,12.138425818971525,9.97598348313419,12.789189177209684,47.97645760468368,47.6939084661738,54.08312294535172,D D D W W,Jean-Philippe Mateta,Dean Henderson
14.268633492867561,Everton,9.845042837490642,11.454934296167792,15.781636069117324,37.814007140940895,40.96108131189776,43.456757025708214,L L D W W,Iliman Ndiaye,Jordan Pickford
12.760762226608449,Wolves,11.950280162073772,18.001449492303855,5.028185448927276,52.30799240533523,73.77862115611686,38.92049528213742,W W L L L,Matheus Cunha,José Sá
16.239221417641957,West Ham,10.441772123700343,17.857672013946292,10.223817432562488,46.49713960278749,57.0242389864868,42.78039936631994,D L D W L,Jarrod Bowen,Alphonse Areola
15.952927071483693,Manchester Utd,10.829395915280987,17.81840740766059,8.218334779191398,42.91585302841972,59.17021446008183,38.33755934965849,L D L L L,Bruno Fernandes,André Onana
17.520409103163992,Tottenham,10.63162222370189,21.588579423074368,4.558691635513703,68.58975171299613,58.49708251888871,34.533144788283714,L L D L L,Brennan Johnson,Guglielmo Vicario
