match_id,home_team,away_team,home_goals,away_goals,attendance,stadium,referee,date
9163,Team D,Team F,4,4,71065,Stadium Z,Ref A,2026-01-17 18:00:00
9164,Team C,Team F,3,5,34698,Stadium Z,Ref B,2026-01-17 19:00:00
9165,Team B,Team F,3,3,39548,Stadium Z,Ref C,2026-01-17 20:00:00
9166,Team C,Team G,2,4,19580,Stadium X,Ref B,2026-01-17 21:00:00
9167,Team A,Team H,3,3,44469,Stadium Y,Ref B,2026-01-17 22:00:00
9168,Team C,Team G,5,0,78896,Stadium X,Ref A,2026-01-17 23:00:00
9169,Team B,Team F,5,2,36951,Stadium X,Ref B,2026-01-18 00:00:00
9170,Team D,Team G,2,1,40049,Stadium Y,Ref C,2026-01-18 01:00:00
9171,Team B,Team H,5,5,38941,Stadium Y,Ref A,2026-01-18 02:00:00
9172,Team C,Team H,2,0,58259,Stadium X,Ref B,2026-01-18 03:00:00
9173,Team D,Team G,4,1,38493,Stadium Y,Ref A,2026-01-18 04:00:00
9174,Team A,Team F,5,0,53096,Stadium X,Ref C,2026-01-18 05:00:00
9175,Team A,Team H,3,1,68805,Stadium X,Ref A,2026-01-18 06:00:00
9176,Team C,Team G,3,0,77225,Stadium X,Ref A,2026-01-18 07:00:00
9177,Team A,Team E,5,0,54576,Stadium Z,Ref A,2026-01-18 08:00:00
9178,Team B,Team H,1,1,26214,Stadium Y,Ref B,2026-01-18 09:00:00
9179,Team A,Team F,3,4,58141,Stadium X,Ref C,2026-01-18 10:00:00
9180,Team D,Team H,4,3,20147,Stadium Y,Ref B,2026-01-18 11:00:00
9181,Team D,Team E,0,0,65619,Stadium X,Ref B,2026-01-18 12:00:00
9182,Team A,Team E,1,4,30153,Stadium Y,Ref C,2026-01-18 13:00:00
9183,Team A,Team G,4,0,68670,Stadium Y,Ref B,2026-01-18 14:00:00
9184,Team A,Team G,5,2,56693,Stadium Z,Ref C,2026-01-18 15:00:00
9185,Team D,Team H,2,0,70967,Stadium Y,Ref C,2026-01-18 16:00:00
9186,Team C,Team H,0,4,43327,Stadium Y,Ref B,2026-01-18 17:00:00
9187,Team C,Team G,3,5,65904,Stadium Y,Ref B,2026-01-18 18:00:00
9188,Team A,Team G,5,1,47442,Stadium Y,Ref C,2026-01-18 19:00:00
9189,Team A,Team H,3,0,34988,Stadium Z,Ref C,2026-01-18 20:00:00
9190,Team A,Team G,1,4,38415,Stadium X,Ref C,2026-01-18 21:00:00
9191,Team D,Team E,1,1,44947,Stadium Z,Ref C,2026-01-18 22:00:00
9192,Team A,Team E,4,0,60354,Stadium Z,Ref B,2026-01-18 23:00:00
9193,Team B,Team E,2,3,23197,Stadium X,Ref A,2026-01-19 00:00:00
9194,Team D,Team H,1,3,49689,Stadium Y,Ref A,2026-01-19 01:00:00
9195,Team A,Team F,4,1,15305,Stadium Y,Ref A,2026-01-19 02:00:00
9196,Team B,Team F,4,4,16362,Stadium X,Ref A,2026-01-19 03:00:00
9197,Team C,Team G,2,3,70205,Stadium Z,Ref A,2026-01-19 04:00:00
9198,Team D,Team F,5,1,64486,Stadium Y,Ref C,2026-01-19 05:00:00
9199,Team A,Team E,5,4,60344,Stadium Z,Ref B,2026-01-19 06:00:00
9200,Team C,Team H,2,1,44700,Stadium Z,Ref C,2026-01-19 07:00:00
9201,Team C,Team G,2,4,16174,Stadium X,Ref C,2026-01-19 08:00:00
9202,Team D,Team G,5,0,47540,Stadium Z,Ref A,2026-01-19 09:00:00
9203,Team D,Team H,4,5,34864,Stadium X,Ref B,2026-01-19 10:00:00
9204,Team A,Team F,3,3,68814,Stadium Y,Ref C,2026-01-19 11:00:00
9205,Team B,Team F,5,3,51478,Stadium Y,Ref B,2026-01-19 12:00:00
9206,Team D,Team H,1,0,50573,Stadium Z,Ref A,2026-01-19 13:00:00
9207,Team D,Team G,2,2,60767,Stadium Z,Ref B,2026-01-19 14:00:00
9208,Team C,Team H,4,0,41840,Stadium Y,Ref B,2026-01-19 15:00:00
9209,Team C,Team F,3,5,65740,Stadium X,Ref C,2026-01-19 16:00:00
9210,Team D,Team F,1,2,17792,Stadium X,Ref A,2026-01-19 17:00:00
9211,Team B,Team H,3,5,70976,Stadium X,Ref A,2026-01-19 18:00:00
9212,Team A,Team E,4,0,63837,Stadium X,Ref C,2026-01-19 19:00:00
9213,Team C,Team G,2,1,54718,Stadium Y,Ref B,2026-01-19 20:00:00
9214,Team B,Team E,3,5,67101,Stadium Z,Ref B,2026-01-19 21:00:00
9215,Team B,Team H,4,2,55310,Stadium X,Ref A,2026-01-19 22:00:00
9216,Team A,Team F,5,1,22186,Stadium X,Ref C,2026-01-19 23:00:00
9217,Team A,Team F,3,1,77230,Stadium Y,Ref B,2026-01-20 00:00:00
9218,Team B,Team H,0,2,12016,Stadium X,Ref C,2026-01-20 01:00:00
9219,Team B,Team G,4,3,31656,Stadium X,Ref A,2026-01-20 02:00:00
9220,Team B,Team E,4,2,42002,Stadium Y,Ref C,2026-01-20 03:00:00
9221,Team D,Team H,5,5,62899,Stadium Y,Ref C,2026-01-20 04:00:00
9222,Team B,Team H,1,0,57225,Stadium Y,Ref A,2026-01-20 05:00:00
9223,Team D,Team F,5,3,12132,Stadium Y,Ref C,2026-01-20 06:00:00
9224,Team D,Team G,3,3,47678,Stadium Y,Ref B,2026-01-20 07:00:00
9225,Team C,Team E,2,3,42851,Stadium Y,Ref C,2026-01-20 08:00:00
9226,Team A,Team F,3,1,12351,Stadium X,Ref C,2026-01-20 09:00:00
9227,Team C,Team H,1,2,27442,Stadium Y,Ref C,2026-01-20 10:00:00
9228,Team C,Team G,5,4,60749,Stadium Y,Ref C,2026-01-20 11:00:00
9229,Team C,Team H,4,0,72260,Stadium Z,Ref C,2026-01-20 12:00:00
9230,Team A,Team E,4,5,10283,Stadium Y,Ref C,2026-01-20 13:00:00
9231,Team A,Team E,5,0,46197,Stadium X,Ref A,2026-01-20 14:00:00
9232,Team C,Team E,5,0,48730,Stadium Z,Ref A,2026-01-20 15:00:00
9233,Team C,Team F,5,5,66457,Stadium X,Ref A,2026-01-20 16:00:00
9234,Team B,Team E,2,4,69268,Stadium Y,Ref C,2026-01-20 17:00:00
9235,Team B,Team G,4,2,26081,Stadium Y,Ref B,2026-01-20 18:00:00
9236,Team C,Team G,5,4,66919,Stadium X,Ref A,2026-01-20 19:00:00
9237,Team D,Team E,1,0,14002,Stadium Z,Ref A,2026-01-20 20:00:00
9238,Team D,Team H,1,4,76105,Stadium Y,Ref A,2026-01-20 21:00:00
9239,Team A,Team H,5,2,38142,Stadium Y,Ref B,2026-01-20 22:00:00
9240,Team A,Team F,1,4,24485,Stadium Y,Ref C,2026-01-20 23:00:00
9241,Team B,Team F,0,4,46921,Stadium Y,Ref A,2026-01-21 00:00:00
9242,Team D,Team F,1,4,34961,Stadium Z,Ref B,2026-01-21 01:00:00
9243,Team D,Team G,5,2,67010,Stadium Z,Ref B,2026-01-21 02:00:00
9244,Team C,Team E,0,5,30110,Stadium Z,Ref A,2026-01-21 03:00:00
9245,Team B,Team G,2,1,27653,Stadium Z,Ref C,2026-01-21 04:00:00
9246,Team B,Team E,3,4,26241,Stadium X,Ref A,2026-01-21 05:00:00
9247,Team B,Team E,0,4,11112,Stadium Z,Ref A,2026-01-21 06:00:00
9248,Team B,Team H,2,3,11953,Stadium X,Ref B,2026-01-21 07:00:00
9249,Team D,Team E,3,3,75815,Stadium Z,Ref C,2026-01-21 08:00:00
9250,Team D,Team F,0,5,53743,Stadium Z,Ref A,2026-01-21 09:00:00
9251,Team D,Team H,5,2,10214,Stadium Y,Ref B,2026-01-21 10:00:00
9252,Team B,Team G,0,0,53771,Stadium Z,Ref C,2026-01-21 11:00:00
9253,Team B,Team H,0,0,37268,Stadium X,Ref C,2026-01-21 12:00:00
9254,Team C,Team H,2,2,66825,Stadium Y,Ref B,2026-01-21 13:00:00
9255,Team A,Team E,0,0,74084,Stadium Y,Ref A,2026-01-21 14:00:00
9256,Team C,Team E,5,0,49945,Stadium Y,Ref B,2026-01-21 15:00:00
9257,Team C,Team G,5,3,12581,Stadium Y,Ref B,2026-01-21 16:00:00
9258,Team B,Team H,0,4,31946,Stadium Y,Ref C,2026-01-21 17:00:00
9259,Team A,Team F,3,0,72956,Stadium X,Ref A,2026-01-21 18:00:00
9260,Team C,Team G,5,3,74596,Stadium X,Ref A,2026-01-21 19:00:00
9261,Team A,Team E,2,1,67149,Stadium Z,Ref B,2026-01-21 20:00:00
9262,Team B,Team E,0,1,70883,Stadium Y,Ref C,2026-01-21 21:00:00
9263,Team A,Team F,2,4,64596,Stadium X,Ref A,2026-01-21 22:00:00
9264,Team D,Team H,3,0,25348,Stadium X,Ref B,2026-01-21 23:00:00
9265,Team D,Team G,3,4,32386,Stadium Y,Ref B,2026-01-22 00:00:00
9266,Team B,Team F,3,2,70158,Stadium Z,Ref A,2026-01-22 01:00:00
9267,Team C,Team F,5,2,12196,Stadium Z,Ref A,2026-01-22 02:00:00
9268,Team C,Team F,0,0,33340,Stadium X,Ref C,2026-01-22 03:00:00
9269,Team B,Team E,3,4,57052,Stadium Y,Ref C,2026-01-22 04:00:00
9270,Team C,Team F,2,5,66404,Stadium Z,Ref A,2026-01-22 05:00:00
9271,Team A,Team F,1,4,22174,Stadium Z,Ref B,2026-01-22 06:00:00
9272,Team D,Team H,3,2,62003,Stadium X,Ref C,2026-01-22 07:00:00
9273,Team A,Team H,1,0,52578,Stadium X,Ref B,2026-01-22 08:00:00
9274,Team B,Team G,5,0,46189,Stadium X,Ref B,2026-01-22 09:00:00
9275,Team C,Team F,3,1,28193,Stadium Y,Ref C,2026-01-22 10:00:00
9276,Team B,Team G,4,4,49403,Stadium X,Ref A,2026-01-22 11:00:00
9277,Team A,Team E,1,5,44017,Stadium Z,Ref A,2026-01-22 12:00:00
9278,Team A,Team F,0,2,45432,Stadium X,Ref C,2026-01-22 13:00:00
9279,Team A,Team F,5,1,48829,Stadium X,Ref A,2026-01-22 14:00:00
9280,Team C,Team G,2,5,79683,Stadium Z,Ref B,2026-01-22 15:00:00
9281,Team D,Team H,5,4,20849,Stadium Y,Ref B,2026-01-22 16:00:00
9282,Team D,Team H,4,0,77667,Stadium Z,Ref A,2026-01-22 17:00:00
9283,Team C,Team F,0,3,77670,Stadium Y,Ref A,2026-01-22 18:00:00
9284,Team D,Team G,2,1,37169,Stadium Z,Ref C,2026-01-22 19:00:00
9285,Team C,Team H,0,1,55865,Stadium Y,Ref C,2026-01-22 20:00:00
9286,Team D,Team H,2,5,34006,Stadium Y,Ref C,2026-01-22 21:00:00
9287,Team A,Team E,2,4,17459,Stadium Y,Ref C,2026-01-22 22:00:00
9288,Team D,Team H,5,5,54777,Stadium Z,Ref C,2026-01-22 23:00:00
9289,Team C,Team G,2,1,12698,Stadium X,Ref A,2026-01-23 00:00:00
9290,Team A,Team G,5,5,64553,Stadium X,Ref C,2026-01-23 01:00:00
9291,Team B,Team G,2,5,20302,Stadium X,Ref C,2026-01-23 02:00:00
9292,Team A,Team E,3,1,11180,Stadium X,Ref C,2026-01-23 03:00:00
9293,Team D,Team E,3,0,34562,Stadium Y,Ref C,2026-01-23 04:00:00
9294,Team C,Team E,5,5,21244,Stadium Z,Ref C,2026-01-23 05:00:00
9295,Team A,Team H,0,1,20783,Stadium Z,Ref A,2026-01-23 06:00:00
9296,Team A,Team F,3,4,64305,Stadium Y,Ref A,2026-01-23 07:00:00
9297,Team C,Team E,5,3,68647,Stadium X,Ref A,2026-01-23 08:00:00
9298,Team D,Team G,1,3,67219,Stadium Y,Ref A,2026-01-23 09:00:00
9299,Team B,Team E,5,2,37361,Stadium Z,Ref A,2026-01-23 10:00:00
9300,Team C,Team E,2,0,46799,Stadium X,Ref B,2026-01-23 11:00:00
9301,Team A,Team H,1,2,64980,Stadium X,Ref C,2026-01-23 12:00:00
9302,Team B,Team H,0,0,28169,Stadium Z,Ref C,2026-01-23 13:00:00
9303,Team B,Team F,3,2,19733,Stadium Z,Ref C,2026-01-23 14:00:00
9304,Team C,Team F,3,5,38199,Stadium Z,Ref A,2026-01-23 15:00:00
9305,Team C,Team F,5,2,74838,Stadium X,Ref B,2026-01-23 16:00:00
9306,Team A,Team G,3,5,28767,Stadium Z,Ref A,2026-01-23 17:00:00
9307,Team D,Team F,1,4,71291,Stadium Z,Ref B,2026-01-23 18:00:00
9308,Team C,Team H,0,1,53196,Stadium Y,Ref B,2026-01-23 19:00:00
9309,Team C,Team H,0,4,35646,Stadium X,Ref C,2026-01-23 20:00:00
9310,Team C,Team E,3,4,32546,Stadium X,Ref A,2026-01-23 21:00:00
9311,Team B,Team H,0,1,23896,Stadium X,Ref C,2026-01-23 22:00:00
9312,Team A,Team F,3,5,10949,Stadium X,Ref B,2026-01-23 23:00:00
9313,Team C,Team G,1,1,54254,Stadium Z,Ref A,2026-01-24 00:00:00
9314,Team B,Team G,5,1,34529,Stadium X,Ref B,2026-01-24 01:00:00
9315,Team C,Team F,3,0,24723,Stadium Z,Ref A,2026-01-24 02:00:00
9316,Team D,Team G,0,2,32582,Stadium Y,Ref B,2026-01-24 03:00:00
9317,Team A,Team F,4,3,19087,Stadium X,Ref B,2026-01-24 04:00:00
9318,Team A,Team E,4,4,69702,Stadium Z,Ref B,2026-01-24 05:00:00
9319,Team B,Team H,0,3,32182,Stadium X,Ref C,2026-01-24 06:00:00
9320,Team A,Team E,1,4,50629,Stadium Y,Ref B,2026-01-24 07:00:00
9321,Team C,Team G,5,4,56501,Stadium Y,Ref B,2026-01-24 08:00:00
9322,Team A,Team F,2,1,32994,Stadium X,Ref C,2026-01-24 09:00:00
9323,Team A,Team G,3,3,34146,Stadium X,Ref C,2026-01-24 10:00:00
9324,Team B,Team F,1,2,31897,Stadium Y,Ref C,2026-01-24 11:00:00
9325,Team C,Team E,4,5,10409,Stadium Z,Ref B,2026-01-24 12:00:00
9326,Team B,Team G,0,0,13846,Stadium Y,Ref C,2026-01-24 13:00:00
9327,Team D,Team H,5,5,74218,Stadium Y,Ref A,2026-01-24 14:00:00
9328,Team C,Team E,3,0,47795,Stadium X,Ref C,2026-01-24 15:00:00
9329,Team C,Team G,4,4,44868,Stadium X,Ref C,2026-01-24 16:00:00
9330,Team A,Team F,4,4,19022,Stadium Y,Ref C,2026-01-24 17:00:00
9331,Team D,Team E,1,2,51489,Stadium X,Ref A,2026-01-24 18:00:00
9332,Team B,Team F,5,3,12247,Stadium X,Ref A,2026-01-24 19:00:00
9333,Team D,Team H,3,3,31762,Stadium X,Ref C,2026-01-24 20:00:00
9334,Team A,Team F,1,4,69820,Stadium X,Ref C,2026-01-24 21:00:00
9335,Team C,Team F,4,0,33253,Stadium Z,Ref A,2026-01-24 22:00:00
9336,Team D,Team G,2,5,40732,Stadium Y,Ref B,2026-01-24 23:00:00
9337,Team D,Team G,2,3,43275,Stadium Y,Ref B,2026-01-25 00:00:00
9338,Team C,Team G,4,4,17688,Stadium Y,Ref C,2026-01-25 01:00:00
9339,Team C,Team E,0,5,52166,Stadium X,Ref C,2026-01-25 02:00:00
9340,Team B,Team H,4,5,71113,Stadium Y,Ref A,2026-01-25 03:00:00
9341,Team B,Team E,3,0,25228,Stadium X,Ref C,2026-01-25 04:00:00
9342,Team B,Team H,5,4,41221,Stadium Z,Ref C,2026-01-25 05:00:00
9343,Team C,Team G,2,1,18866,Stadium Z,Ref B,2026-01-25 06:00:00
9344,Team A,Team E,0,2,55532,Stadium Y,Ref B,2026-01-25 07:00:00
9345,Team B,Team H,1,0,13313,Stadium Z,Ref C,2026-01-25 08:00:00
9346,Team B,Team H,1,3,63595,Stadium Z,Ref C,2026-01-25 09:00:00
9347,Team D,Team F,3,1,53634,Stadium Z,Ref C,2026-01-25 10:00:00
9348,Team B,Team F,5,2,12415,Stadium Y,Ref B,2026-01-25 11:00:00
9349,Team D,Team F,1,4,16249,Stadium Z,Ref A,2026-01-25 12:00:00
9350,Team B,Team H,3,4,12137,Stadium X,Ref A,2026-01-25 13:00:00
9351,Team C,Team F,5,3,18488,Stadium Y,Ref C,2026-01-25 14:00:00
9352,Team B,Team E,2,4,70806,Stadium Y,Ref B,2026-01-25 15:00:00
9353,Team A,Team H,3,1,45772,Stadium X,Ref C,2026-01-25 16:00:00
9354,Team D,Team E,5,1,56104,Stadium Y,Ref B,2026-01-25 17:00:00
9355,Team C,Team F,1,3,76091,Stadium X,Ref A,2026-01-25 18:00:00
9356,Team C,Team F,2,0,38932,Stadium Y,Ref A,2026-01-25 19:00:00
9357,Team D,Team E,5,4,32828,Stadium Y,Ref C,2026-01-25 20:00:00
9358,Team D,Team G,4,0,69139,Stadium X,Ref B,2026-01-25 21:00:00
9359,Team C,Team E,3,0,19213,Stadium X,Ref B,2026-01-25 22:00:00
9360,Team D,Team F,0,5,39483,Stadium X,Ref C,2026-01-25 23:00:00
9361,Team A,Team H,0,0,20382,Stadium Z,Ref B,2026-01-26 00:00:00
9362,Team A,Team G,4,5,17422,Stadium X,Ref A,2026-01-26 01:00:00
9363,Team B,Team G,0,0,57768,Stadium X,Ref A,2026-01-26 02:00:00
9364,Team C,Team E,1,0,60328,Stadium Y,Ref B,2026-01-26 03:00:00
9365,Team B,Team F,5,2,19504,Stadium Z,Ref B,2026-01-26 04:00:00
9366,Team C,Team E,1,5,14021,Stadium Y,Ref C,2026-01-26 05:00:00
9367,Team B,Team F,1,4,55069,Stadium X,Ref B,2026-01-26 06:00:00
9368,Team D,Team G,5,2,15040,Stadium X,Ref C,2026-01-26 07:00:00
9369,Team A,Team H,1,1,59060,Stadium X,Ref A,2026-01-26 08:00:00
9370,Team B,Team F,1,2,65294,Stadium Y,Ref C,2026-01-26 09:00:00
9371,Team B,Team E,1,5,41958,Stadium X,Ref B,2026-01-26 10:00:00
9372,Team C,Team F,2,3,55492,Stadium Z,Ref C,2026-01-26 11:00:00
9373,Team A,Team H,1,2,45819,Stadium X,Ref B,2026-01-26 12:00:00
9374,Team C,Team G,5,1,56322,Stadium X,Ref B,2026-01-26 13:00:00
9375,Team B,Team H,3,0,42634,Stadium X,Ref A,2026-01-26 14:00:00
9376,Team B,Team G,2,0,32988,Stadium X,Ref C,2026-01-26 15:00:00
9377,Team C,Team E,3,1,56242,Stadium X,Ref C,2026-01-26 16:00:00
9378,Team C,Team H,4,0,24991,Stadium X,Ref C,2026-01-26 17:00:00
9379,Team D,Team H,4,0,69650,Stadium Y,Ref C,2026-01-26 18:00:00
9380,Team B,Team F,0,1,17976,Stadium X,Ref C,2026-01-26 19:00:00
9381,Team C,Team H,0,2,35400,Stadium Z,Ref B,2026-01-26 20:00:00
9382,Team A,Team F,2,4,70079,Stadium Y,Ref A,2026-01-26 21:00:00
9383,Team C,Team G,3,3,22315,Stadium X,Ref C,2026-01-26 22:00:00
9384,Team D,Team F,5,4,72208,Stadium X,Ref A,2026-01-26 23:00:00
9385,Team B,Team H,3,1,70553,Stadium Z,Ref C,2026-01-27 00:00:00
9386,Team D,Team E,4,1,30565,Stadium X,Ref B,2026-01-27 01:00:00
9387,Team C,Team E,0,0,21183,Stadium Y,Ref C,2026-01-27 02:00:00
9388,Team C,Team G,2,0,30363,Stadium X,Ref A,2026-01-27 03:00:00
9389,Team A,Team G,3,0,48478,Stadium Z,Ref A,2026-01-27 04:00:00
9390,Team C,Team E,0,2,29492,Stadium Z,Ref B,2026-01-27 05:00:00
9391,Team D,Team H,5,4,18185,Stadium Y,Ref C,2026-01-27 06:00:00
9392,Team A,Team G,1,2,66467,Stadium Y,Ref B,2026-01-27 07:00:00
9393,Team D,Team H,0,5,21220,Stadium Z,Ref C,2026-01-27 08:00:00
9394,Team A,Team H,3,4,34593,Stadium Y,Ref A,2026-01-27 09:00:00
9395,Team D,Team E,5,0,37910,Stadium Y,Ref A,2026-01-27 10:00:00
9396,Team A,Team G,2,0,73865,Stadium Z,Ref C,2026-01-27 11:00:00
9397,Team C,Team H,3,1,36639,Stadium X,Ref B,2026-01-27 12:00:00
9398,Team B,Team G,3,3,43018,Stadium Y,Ref C,2026-01-27 13:00:00
9399,Team B,Team H,1,0,64072,Stadium Y,Ref B,2026-01-27 14:00:00
9400,Team B,Team G,0,0,73346,Stadium Z,Ref C,2026-01-27 15:00:00
9401,Team C,Team E,3,5,18888,Stadium X,Ref A,2026-01-27 16:00:00
9402,Team C,Team G,0,3,56898,Stadium Y,Ref A,2026-01-27 17:00:00
9403,Team D,Team G,2,5,30126,Stadium X,Ref B,2026-01-27 18:00:00
9404,Team C,Team E,3,1,42187,Stadium Y,Ref B,2026-01-27 19:00:00
9405,Team B,Team F,4,3,56878,Stadium Z,Ref B,2026-01-27 20:00:00
9406,Team D,Team F,1,5,16817,Stadium Y,Ref C,2026-01-27 21:00:00
9407,Team B,Team E,0,2,49628,Stadium Y,Ref C,2026-01-27 22:00:00
9408,Team D,Team E,5,3,37389,Stadium Z,Ref B,2026-01-27 23:00:00
9409,Team B,Team H,1,2,27432,Stadium Z,Ref C,2026-01-28 00:00:00
9410,Team D,Team F,3,0,63089,Stadium Y,Ref A,2026-01-28 01:00:00
9411,Team C,Team G,3,1,70697,Stadium Z,Ref A,2026-01-28 02:00:00
9412,Team D,Team F,5,2,66976,Stadium X,Ref B,2026-01-28 03:00:00
9413,Team C,Team G,0,1,49098,Stadium X,Ref A,2026-01-28 04:00:00
9414,Team B,Team E,2,4,41194,Stadium Y,Ref C,2026-01-28 05:00:00
9415,Team C,Team G,2,3,55018,Stadium Z,Ref C,2026-01-28 06:00:00
9416,Team B,Team F,4,3,62348,Stadium X,Ref B,2026-01-28 07:00:00
9417,Team C,Team G,1,3,60998,Stadium Y,Ref B,2026-01-28 08:00:00
9418,Team C,Team G,5,4,79166,Stadium Z,Ref A,2026-01-28 09:00:00
9419,Team C,Team H,2,0,30946,Stadium Y,Ref A,2026-01-28 10:00:00
9420,Team C,Team E,5,1,20399,Stadium X,Ref B,2026-01-28 11:00:00
9421,Team B,Team F,0,0,67528,Stadium X,Ref A,2026-01-28 12:00:00
9422,Team D,Team F,1,1,68677,Stadium Z,Ref A,2026-01-28 13:00:00
9423,Team B,Team G,4,2,68892,Stadium Z,Ref C,2026-01-28 14:00:00
9424,Team A,Team G,4,0,61943,Stadium X,Ref A,2026-01-28 15:00:00
9425,Team B,Team G,5,0,73468,Stadium Y,Ref C,2026-01-28 16:00:00
9426,Team C,Team F,1,0,44174,Stadium X,Ref C,2026-01-28 17:00:00
9427,Team C,Team E,2,4,39528,Stadium Z,Ref A,2026-01-28 18:00:00
9428,Team C,Team H,0,1,15322,Stadium Y,Ref C,2026-01-28 19:00:00
9429,Team D,Team H,5,4,19338,Stadium Y,Ref B,2026-01-28 20:00:00
9430,Team A,Team E,2,4,46457,Stadium X,Ref B,2026-01-28 21:00:00
9431,Team C,Team F,3,3,64239,Stadium X,Ref B,2026-01-28 22:00:00
9432,Team D,Team G,1,1,31090,Stadium Y,Ref B,2026-01-28 23:00:00
9433,Team C,Team E,2,3,48818,Stadium X,Ref A,2026-01-29 00:00:00
9434,Team A,Team F,0,1,16759,Stadium X,Ref B,2026-01-29 01:00:00
9435,Team B,Team F,4,0,34318,Stadium X,Ref C,2026-01-29 02:00:00
9436,Team A,Team E,1,0,74598,Stadium Y,Ref A,2026-01-29 03:00:00
9437,Team C,Team E,5,4,60275,Stadium X,Ref C,2026-01-29 04:00:00
9438,Team A,Team G,5,0,63226,Stadium X,Ref B,2026-01-29 05:00:00
9439,Team D,Team E,5,4,54487,Stadium Y,Ref B,2026-01-29 06:00:00
9440,Team C,Team E,0,3,32742,Stadium X,Ref A,2026-01-29 07:00:00
9441,Team C,Team F,5,4,69958,Stadium X,Ref B,2026-01-29 08:00:00
9442,Team B,Team H,4,3,51045,Stadium X,Ref A,2026-01-29 09:00:00
9443,Team D,Team H,4,0,57258,Stadium X,Ref C,2026-01-29 10:00:00
9444,Team C,Team F,2,3,13344,Stadium Y,Ref B,2026-01-29 11:00:00
9445,Team B,Team F,3,0,74739,Stadium X,Ref A,2026-01-29 12:00:00
9446,Team B,Team E,5,0,65976,Stadium Y,Ref C,2026-01-29 13:00:00
9447,Team B,Team E,0,2,13271,Stadium Y,Ref A,2026-01-29 14:00:00
9448,Team A,Team F,1,3,69890,Stadium Y,Ref A,2026-01-29 15:00:00
9449,Team D,Team H,1,4,15055,Stadium Y,Ref C,2026-01-29 16:00:00
9450,Team D,Team H,4,5,17276,Stadium Y,Ref B,2026-01-29 17:00:00
9451,Team D,Team H,1,3,25104,Stadium Y,Ref A,2026-01-29 18:00:00
9452,Team C,Team G,2,3,69298,Stadium X,Ref A,2026-01-29 19:00:00
9453,Team A,Team F,2,1,65063,Stadium Y,Ref A,2026-01-29 20:00:00
9454,Team A,Team F,5,1,76341,Stadium Z,Ref B,2026-01-29 21:00:00
9455,Team D,Team F,0,4,33247,Stadium Y,Ref C,2026-01-29 22:00:00
9456,Team C,Team G,5,5,26230,Stadium X,Ref C,2026-01-29 23:00:00
9457,Team B,Team H,4,0,35087,Stadium X,Ref A,2026-01-30 00:00:00
9458,Team D,Team E,0,0,13141,Stadium Z,Ref C,2026-01-30 01:00:00
9459,Team A,Team H,3,0,23705,Stadium X,Ref A,2026-01-30 02:00:00
9460,Team D,Team F,3,5,57613,Stadium Y,Ref A,2026-01-30 03:00:00
9461,Team D,Team G,5,0,42669,Stadium Z,Ref B,2026-01-30 04:00:00
9462,Team A,Team E,2,4,16943,Stadium X,Ref A,2026-01-30 05:00:00
9463,Team D,Team F,3,4,72353,Stadium X,Ref C,2026-01-30 06:00:00
9464,Team B,Team F,3,4,63039,Stadium Y,Ref B,2026-01-30 07:00:00
9465,Team D,Team G,0,2,60866,Stadium Z,Ref A,2026-01-30 08:00:00
9466,Team D,Team F,4,5,77823,Stadium X,Ref A,2026-01-30 09:00:00
9467,Team D,Team H,4,2,34805,Stadium Z,Ref B,2026-01-30 10:00:00
9468,Team B,Team H,1,2,70878,Stadium Z,Ref B,2026-01-30 11:00:00
9469,Team A,Team E,0,1,27900,Stadium X,Ref A,2026-01-30 12:00:00
9470,Team D,Team G,4,0,66980,Stadium Y,Ref A,2026-01-30 13:00:00
9471,Team C,Team F,2,4,53257,Stadium X,Ref C,2026-01-30 14:00:00
9472,Team C,Team G,2,4,28533,Stadium Z,Ref B,2026-01-30 15:00:00
9473,Team B,Team H,1,4,62482,Stadium X,Ref C,2026-01-30 16:00:00
9474,Team D,Team E,1,0,18196,Stadium Z,Ref A,2026-01-30 17:00:00
9475,Team C,Team E,4,4,79380,Stadium X,Ref B,2026-01-30 18:00:00
9476,Team A,Team G,1,0,33256,Stadium Y,Ref B,2026-01-30 19:00:00
9477,Team D,Team G,0,2,38987,Stadium Y,Ref A,2026-01-30 20:00:00
9478,Team B,Team H,3,4,32348,Stadium Z,Ref A,2026-01-30 21:00:00
9479,Team C,Team E,2,5,37452,Stadium Z,Ref A,2026-01-30 22:00:00
9480,Team C,Team H,0,1,50035,Stadium Z,Ref B,2026-01-30 23:00:00
9481,Team C,Team G,1,1,14442,Stadium X,Ref C,2026-01-31 00:00:00
9482,Team C,Team F,1,3,17259,Stadium Y,Ref B,2026-01-31 01:00:00
9483,Team D,Team H,4,2,34434,Stadium Y,Ref C,2026-01-31 02:00:00
9484,Team B,Team E,4,1,72913,Stadium Z,Ref B,2026-01-31 03:00:00
9485,Team B,Team H,4,2,77512,Stadium Z,Ref A,2026-01-31 04:00:00
9486,Team C,Team G,0,5,71476,Stadium Y,Ref A,2026-01-31 05:00:00
9487,Team D,Team G,1,4,49361,Stadium X,Ref A,2026-01-31 06:00:00
9488,Team C,Team F,0,4,79299,Stadium Y,Ref B,2026-01-31 07:00:00
9489,Team D,Team F,2,4,56055,Stadium Z,Ref A,2026-01-31 08:00:00
